Chromosome,Fitness,Overlap
"('redintelligence.net', 'smartsource.com', 'mingpao.com', 'mercadolibre.com', 'usps.com')",38099222.7764,2491.83471036
"('redintelligence.net', 'smartsource.com', 'mingpao.com', 'mercadolibre.com', 'usps.com')",38099222.7764,2491.83471036
"('redintelligence.net', 'smartsource.com', 'mingpao.com', 'mercadolibre.com', 'usps.com')",38099222.7764,2491.83471036
"('redintelligence.net', 'smartsource.com', 'mingpao.com', 'mercadolibre.com', 'usps.com')",38099222.7764,2491.83471036
"('redintelligence.net', 'smartsource.com', 'mingpao.com', 'mercadolibre.com', 'usps.com')",38099222.7764,2491.83471036
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('smartsource.com', 'redintelligence.net', 'mercadolibre.com', 'livingrichwithcoupons.com', 'mingpao.com')",45183877.9033,236906.229614
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('mercadolibre.com', 'mysavings.com', 'livingrichwithcoupons.com', 'turn.com', 'redintelligence.net')",46002940.0649,237058.637592
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('turn.com', 'refdesk.com', 'discas.net', 'redintelligence.net', 'couponaholic.net')",47070452.556,17453.822131
"('mysavings.com', 'couponaholic.net', 'refdesk.com', 'shoprite.com', 'diepresse.com')",47235471.8842,473618.089475
"('mysavings.com', 'couponaholic.net', 'refdesk.com', 'shoprite.com', 'diepresse.com')",47235471.8842,473618.089475
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'derstandard.at', 'futurezone.at', 'redintelligence.net')",47515988.9055,9520.84277635
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('couponaholic.net', 'mysavings.com', 'refdesk.com', 'mingpao.com', 'turn.com')",47746618.471,7117.79784587
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
"('livingrichwithcoupons.com', 'refdesk.com', 'turn.com', 'couponaholic.net', 'redintelligence.net')",48462625.2148,264557.822076
